Fuel_consumption,Accelerator_Pedal_value,Throttle_position_signal,Short_Term_Fuel_Trim_Bank1,Intake_air_pressure,Filtered_Accelerator_Pedal_value,Absolute_throttle_position,Engine_soacking_time,Inhibition_of_engine_fuel_cut_off,Engine_in_fuel_cut_off,Fuel_Pressure,Long_Term_Fuel_Trim_Bank1,Engine_speed,Engine_torque_after_correction,Torque_of_friction,Flywheel_torque_(after_torque_interventions),Current_spark_timing,Engine_coolant_temperature,Engine_Idel_Target_Speed,Engine_torque,Calculated_LOAD_value,Minimum_indicated_engine_torque,Maximum_indicated_engine_torque,Flywheel_torque,Torque_scaling_factor(standardization),Standard_Torque_Ratio,Requested_spark_retard_angle_from_TCU,TCU_requests_engine_torque_limit_(ETL),TCU_requested_engine_RPM_increase,Target_engine_speed_used_in_lock-up_module,Glow_plug_control_request,Activation_of_Air_compressor,Torque_converter_speed,Current_Gear,Transmission_oil_temperature,Wheel_velocity_front_left-hand,Wheel_velocity_rear_right-hand,Wheel_velocity_front_right-hand,Wheel_velocity_rear_left-hand,Torque_converter_turbine_speed_-_Unfiltered,Clutch_operation_acknowledge,Converter_clutch,Gear_Selection,Vehicle_speed,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON_OFF,Master_cylinder_pressure,Calculated_road_gradient,Acceleration_speed_-_Lateral,Steering_wheel_speed,Steering_wheel_angle,Trip,Time(s)
230.4,0,5.7,-0.8,42,0,13.7,255,0,0,0,6.3,668,13.3,10.9,4.6,-0.8,88,670,13.3,31.4,2,56.6,4.8,230,1,15,508,0,3040,0,1,624.8,0,55,0,0,0,0,625.3,1,0,6,0,0,2,22.8,0,0,0,4.1,2,1033
243.2,0,5.7,-0.8,43,0,13.7,255,0,0,0,6.3,664,13.3,10.9,4.4,-0.8,88,670,13.3,31.8,2,56.6,4.8,230,1,15,508,0,3040,0,1,620.3,0,55,0,0,0,0,620.8,1,0,6,0,0,2,22.8,0,0,0,4,2,1034
230.4,0,5.7,-0.8,42,0,13.7,255,0,0,0,6.3,671,13.3,10.9,4.3,-1.1,88,670,13.3,31.8,2,57,4.3,230,1,15,508,0,3040,0,1,626.5,0,55,0,0,0,0,627,1,0,6,0,0,2,22.8,0,0,0,4,2,1035
230.4,0,5.7,-0.8,42,0,13.7,255,0,0,0,7,667,13.3,10.9,5.3,-1.5,88,670,13.3,31.8,2,57,5.6,230,1,15,508,0,3040,0,1,624.3,0,55,0,0,0,0,624.8,1,0,6,0,0,2,22.8,0,0,0,4,2,1036
243.2,0,5.7,-0.8,42,0,13.7,255,0,0,0,6.3,671,13.3,10.9,4.4,-1.1,88,670,13.3,31.8,2,57,4.8,230,1,15,508,0,3040,0,1,626.8,0,55,0,0,0,0,627.3,1,0,6,0,0,2,22.9,0,0,0,4.2,2,1037
243.2,0,6.1,-0.8,45,0,14.1,255,0,0,0,6.3,665,13.7,10.9,11.6,-2.3,88,670,13.7,33.7,2,56.6,11.9,230,1,15,508,0,3040,0,1,613.8,1,55,0,0,0,0,613.5,1,0,5,0,0,2,22.9,0,0,0,4,2,1038
294.4,0,6.6,0.8,50,0,14.1,255,0,0,0,5.5,664,16.8,10.9,13.7,-2.6,88,670,16.8,38.8,2,56.6,14.1,230,1,15,508,0,3040,0,1,164.3,1,55,0,0,0,0,164.3,1,0,5,0,0,2,22.7,0,0,0,2.4,2,1039
281.6,0,6.6,1.6,50,0,14.5,255,0,0,0,5.5,669,16.8,10.9,9.7,-1.9,88,670,16.8,38.4,2,56.6,9.8,230,1,15,508,0,3040,0,1,0,1,55,0,0,0,0,0,1,0,5,0,0,2,19.3,0,0,0,-0.7,2,1040
307.2,0,7.1,1.6,52,0,14.5,255,0,0,0,5.5,661,17.6,10.9,16.7,-2.6,87,670,17.6,40.4,2,56.6,16.9,230,1,15,508,0,3040,0,1,0,1,55,0,0,0,0,0,1,0,5,0,0.1,1,13,0,0,0,-0.7,2,1041
345.6,0,6.6,0.8,54,0,14.5,255,0,0,0,5.5,684,19.1,10.9,22.9,-3,87,700,19.1,43.1,2,57,22.9,230,1,15,508,0,3040,0,1,91.3,1,55,0.3,0,0,0.5,93.5,1,0,5,0,0.3,1,0.9,0,0,0,-3.8,2,1042
537.6,5.9,9.4,1.6,63,0,16.5,255,0,0,0,3.9,961,28.9,10.9,51.9,12,87,750,28.9,49.8,2,62.1,51.9,230,1,15,508,0,3040,0,1,316.3,1,55,1.9,0.7,0.8,1.8,320.5,1,0,5,0,0.7,1,0.9,0,0,0,-2.2,2,1043
691.2,3.5,9.4,1.6,56,0,16.5,255,0,0,0,3.1,1262,29.3,11.7,31.5,27.8,87,780,29.3,41.2,2.3,69.5,31.5,230,1,15,508,0,3040,0,1,829.8,1,55,5.6,4.9,5,5.6,834.8,1,0,5,5,1,1,0.9,0,0,0,-1.3,2,1044
1139.2,11.3,11.8,1.6,60,0,18.4,255,0,0,0,3.1,1462,32.8,11.7,63.2,26.3,87,800,32.8,45.5,2,73,63.2,230,1,15,508,0,3040,0,1,1255,1,55,8.5,7.6,7.7,8.4,1259.8,1,0,5,8,0.8,1,1,9.5,0,0,-1.4,2,1045
1356.8,13.7,14.6,2.3,63,0,20.4,255,0,0,0,3.1,2046,38.3,11.7,53.4,29.6,87,820,38.7,48.2,2.3,81.3,56.3,230,1,15,508,0,3040,0,1,1853.3,1,55,12.9,11.9,12,12.8,1857.3,1,0,5,12,1,1,0.9,0,-0.1,0,-2.1,2,1046
1075.2,9,11.3,0.8,56,0,18.4,255,0,0,0,3.1,1780,32,10.9,23.1,27.8,87,880,32,42.7,2,78.5,22.2,230,1,15,508,0,3040,0,1,1555.5,2,55,16,15.2,15.2,16,1551.5,1,0,5,15,0.8,1,1,0,-0.1,0,-0.4,2,1047
460.8,0,6.6,1.6,33,0,14.5,255,0,0,0,4.7,1474,14.5,11.7,-2,14.3,87,930,14.5,22.7,2,73.8,-1.8,230,1,15,508,0,3040,0,1,1484.3,2,55,16.6,15.9,16,16.5,1484,1,0,5,15,-0.2,2,2.1,0,0,0,0.1,2,1048
320,0,6.6,2.3,29,0,14.5,255,0,0,0,5.5,1235,10.9,12.5,-2.6,10.1,87,910,11.3,19.6,2.3,69.1,-2.6,230,1,15,508,0,3040,0,1,1353.3,2,55,15,14.1,14.1,15,1352.5,1,0,5,14,-0.4,1,1.2,0,0,0,-0.4,2,1049
294.4,0,7.1,3.1,32,0,14.5,255,0,0,0,5.5,1080,13.7,12.1,2.8,14.6,87,880,13.7,22,2.3,66,13.7,230,1,15,508,0,3040,0,1,1234.8,2,56,13.6,12.7,12.8,13.6,1234,1,0,5,13,-0.3,1,1,0,0,0,0.3,2,1050
486.4,5.1,8.5,1.6,41,0,15.7,255,0,0,0,3.9,1268,21.9,11.7,33.3,28.1,87,860,21.9,30.2,2.3,69.5,33.3,230,1,15,508,0,3040,0,1,1179.8,2,56,13,12.1,12.1,12.9,1180,1,0,5,12,0,1,1,0,0,0,0.1,2,1051
1049.6,14.1,13.6,0,65,0,19.6,255,0,0,0,3.1,1613,37.1,10.9,50.2,23.6,87,850,37.1,50.6,2,75.4,50.2,230,1,15,508,0,3040,0,1,1275.8,2,56,14.1,13,13.1,14,1278.5,1,0,5,13,0.8,1,1,0,0,0,0.4,2,1052
729.6,3.1,8.9,0.8,44,0,16.5,255,0,0,0,3.1,1588,25,11.3,18,33,87,900,25,32.9,2,75.8,18,230,1,15,508,0,3040,0,1,1469,2,56,16.4,15.9,15.9,16.4,1470.5,0,1,5,15,0.3,1,1,0,-0.1,0,0.1,2,1053
972.8,16.8,14.1,-3.9,57,0,19.2,255,0,0,0,3.1,1725,34,11.7,79.8,28.1,87,930,34,43.9,2,77.3,79.8,230,1,15,508,0,3040,0,1,1543,2,56,17,16.2,16.3,16.9,1545.3,1,0,5,16,0.5,1,1,0.5,0,0,3.8,2,1054
1715.2,17.6,17.4,-2.3,73,0,22.7,255,0,0,0,3.1,2116,46.9,11.7,66.3,21.4,87,990,46.9,59.2,2.3,81.6,66.3,230,1,15,508,0,3040,0,1,1833.5,2,56,20.4,19.4,19.6,20.3,1837.5,0,2,5,19,1.2,1,1,1,0,0,2.8,2,1055
857.6,2.3,8.5,-1.6,41,0,16.5,255,0,0,0,3.1,1993,20.7,12.5,1.2,33.4,87,1050,20.7,28.2,2,80.9,1.2,230,1,15,508,0,3040,0,1,1925.3,2,56,23,22.1,22.1,22.9,1920,1,0,5,21,0.2,1,1,2,0,0,0,2,1056
460.8,3.9,8.5,-3.1,37,0,15.7,255,0,0,0,4.7,1420,19.5,12.1,21.8,32.3,87,1130,19.5,25.9,2.3,72.7,21.8,230,1,15,508,0,3040,0,1,1372.5,3,56,22.8,22,22,22.6,1372.5,0,2,5,21,-0.1,1,1,2.5,0,0,0,2,1057
588.8,9,10.4,-3.1,47,0,16.9,255,0,0,0,3.9,1480,24.6,11.7,56.1,32.6,87,1180,24.6,32.5,2,73.4,56.1,230,1,15,508,0,3040,0,1,1369,3,56,22.6,22,22,22.5,1369.8,0,2,5,21,0,1,1,2,0,0,-1.1,2,1058
1075.2,11.7,12.7,-2.3,65,0,19.2,255,0,0,0,3.1,1598,38.3,10.9,49.7,23.6,87,1200,38.3,52.2,2,75.4,49.7,230,1,15,508,0,3040,0,1,1439.3,3,56,23.9,22.9,23,23.6,1441,0,2,5,23,0.5,1,1,1.5,-0.1,0,-1.5,2,1059
844.8,12.1,11.3,0,57,0,18,255,0,0,0,3.1,1529,32,11.3,57,27.8,87,1260,32,42.7,2,74.2,57,230,1,15,508,0,3040,0,1,1519,3,56,25.1,24.1,24.1,25,1520,0,2,5,24,0.3,1,1,2,0,0,-0.7,2,1060
1203.2,18.4,15.5,-2.3,72,0,20.8,255,0,0,0,3.1,1630,42.6,10.9,81,17.6,87,1320,42.6,58.8,2,76.2,81.3,230,1,15,508,0,3040,0,1,1616.5,3,56,26.8,25.7,25.9,26.5,1618.3,0,2,5,25,0.7,1,1,2,0,0,0.7,2,1061
1382.4,14.8,15,-1.6,73,0,21.6,255,0,0,0,3.1,1770,44.1,10.9,54.3,17.3,87,1410,44.1,60.4,2,78.1,54.3,230,1,15,508,0,3040,0,1,1768.3,3,56,29.4,28.4,28.6,29.1,1770,0,2,5,28,0.7,1,1,2,0,0,4,2,1062
742.4,0,8,3.1,39,0,16.1,255,0,0,0,3.1,1832,19.9,12.5,-1.8,23.3,87,1450,19.5,27.5,2.3,79.3,-2.2,230,1,15,508,0,3040,0,1,1833.8,3,56,30.5,29.9,30,30.4,1834.3,1,0,5,29,0,1,1,2,0.1,0,1.5,2,1063
448,0,7.5,4.7,27,0,15.3,255,0,0,0,4.7,1718,10.5,12.9,-7.1,10.1,87,1450,10.5,18.8,2,77.7,-7.2,230,1,15,508,0,3040,0,1,1787.3,3,56,29.6,28.3,28.5,29.5,1786.8,1,0,5,28,-0.3,1,1,2,0,0,-1.2,2,1064
448,0,7.5,7.8,27,0,15.3,255,0,0,0,4.7,1631,11.7,12.9,6.7,17.3,87,1440,12.1,19.2,2,76.6,6.7,230,1,15,508,0,3040,0,1,1711.3,3,56,28.4,27.4,27.7,28.3,1711,1,0,5,27,-0.3,1,1,2,0,0,2.1,2,1065
499.2,5.1,8.5,2.3,30,0,15.7,255,0,0,0,3.9,1692,17.2,12.9,12.1,37.1,87,1410,17.2,21.6,2,77.3,12.1,230,1,15,508,0,3040,0,1,1661.8,3,56,27.5,26.1,26.1,27.4,1662,0,2,5,26,-0.1,1,1,2,0,0,0,2,1066
512,5.9,8.9,-3.9,33,0,16.1,255,0,0,0,3.9,1671,19.1,12.9,14.6,37.5,87,1390,19.1,24.3,2,77,14.6,230,1,15,508,0,3040,0,1,1628.3,3,56,27,26,26.1,26.9,1628.5,0,2,5,26,-0.1,1,1,2,0,4,1.1,2,1067
588.8,9.4,9.9,-4.7,39,0,16.9,255,0,0,0,3.9,1679,21.9,12.5,36.2,35.6,87,1370,21.9,27.8,2,77,36.2,230,1,15,508,0,3040,0,1,1608,3,56,26.6,26,26,26.5,1608.5,0,2,5,25,0,1,1,2,0,0,1.2,2,1068
960,12.5,12.7,-1.6,56,0,18.8,255,0,0,0,3.1,1756,32.4,11.7,50.5,31.5,87,1360,32.4,42.4,2.3,78.5,50.5,230,1,15,508,0,3040,0,1,1639.3,3,56,27.1,26.1,26.1,27,1640.5,0,2,5,26,0.3,1,1,2,0,0,0,2,1069
1011.2,11.7,11.8,-0.8,56,0,18.4,255,0,0,0,3.1,1738,32.8,11.7,39.7,30.4,86,1410,32.8,43.5,2.3,78.1,39.7,230,1,15,508,0,3040,0,1,1713.3,3,56,28.4,27.6,27.8,28.3,1714.5,0,2,5,27,0.3,1,1,2,0,0,2.2,2,1070
947.2,12.9,12.2,-1.6,54,0,18.4,255,0,0,0,3.1,1776,31.3,12.5,51.5,31.9,86,1440,31.3,40.8,2.3,78.5,51.5,230,1,15,508,0,3040,0,1,1769.5,3,56,29.4,28.1,28.1,29.1,1770.5,0,2,5,28,0.2,1,1,2,-0.1,4,-0.9,2,1071
908.8,8.2,9.9,1.6,49,0,17.6,255,0,0,0,3.1,1824,27.7,12.5,10.2,33.4,86,1450,27.3,36.1,2.3,79.3,9.9,230,1,15,508,0,3040,0,1,1821,3,56,30.3,29.6,29.9,30.1,1821.8,1,0,5,28,0.2,1,1,2,0,0,-0.6,2,1072
460.8,0,7.1,0.8,28,0,14.9,255,0,0,0,3.9,1731,12.1,12.9,-9.4,14.3,86,1450,12.1,19.2,2,78.1,-9.6,230,1,15,508,0,3040,0,1,1791.8,3,56,29.8,28.6,28.8,29.6,1791.8,1,0,5,28,-0.3,1,1,2,0.1,4,0.5,2,1073
384,0,7.1,5.5,25,0,14.9,255,0,0,0,4.7,1619,10.2,12.5,4.7,17.3,86,1450,10.2,16.9,2,76.2,4.7,230,1,15,508,0,3040,0,1,1723.5,3,56,28.6,27.8,28,28.4,1723.3,1,0,5,27,-0.3,1,1,2,0.1,0,3.6,2,1074
384,0.4,7.1,5.5,25,0,14.5,255,0,0,0,4.7,1626,11.7,12.5,-2.1,24.8,86,1430,11.7,16.5,2,76.6,-2.1,230,1,15,508,0,3040,0,1,1662,3,56,27.5,26.2,26.3,27.4,1661.8,1,0,5,26,-0.3,1,1,1.5,0.1,0,0.4,2,1075
627.2,13.3,11.3,3.9,38,0,17.3,255,0,0,0,3.9,1690,22.3,12.1,69.3,33,86,1390,22.3,28.2,2,77,69.3,230,1,15,508,0,3040,0,1,1622.8,3,56,26.8,26,26,26.5,1623.3,0,2,5,25,-0.1,1,1,1,0.1,0,3.6,2,1076
1920,23.8,23,1.6,85,0,25.9,255,0,0,0,2.3,2003,52.7,10.2,104.2,12.4,86,1400,52.7,70.6,2.3,80.9,104.2,230,1,15,508,0,3040,0,1,1727.5,3,56,28.6,27.5,27.7,28.4,1730,0,2,5,27,1,1,1,1,0,4,1.5,2,1077
2099.2,16.8,17.9,2.3,77,0,23.5,255,0,0,0,3.1,1995,48,10.5,64.3,18.4,85,1460,48,63.1,2.3,80.9,64.2,230,1,15,508,0,3040,0,1,1943.3,3,56,32.3,31.2,31.4,32,1945.5,0,2,5,31,0.8,1,1,1,0.1,4,1.9,2,1078
908.8,6.2,9.9,-2.3,49,0,17.3,255,0,0,0,3.1,1777,28.1,12.1,16.3,31.1,85,1440,28.1,36.1,2,78.5,15.2,230,1,15,508,0,3040,0,1,1695,4,56,33.9,32.5,32.6,33.6,1690.8,1,0,5,32,0.1,1,1,1,0.1,4,5.4,2,1079
384,0,6.1,-1.6,30,0,14.1,255,0,0,0,4.7,1382,10.9,12.5,-10.3,8.6,85,980,10.9,20,2,72.3,-10.5,230,1,15,508,0,3040,0,1,1520.3,4,56,33.3,32.1,32.1,33.1,1520.3,1,0,5,31,-0.3,1,1,1,0.2,4,6.1,2,1080
204.8,0,5.2,-1.6,28,0,13.7,255,0,0,0,7,968,9.4,12.5,-4.9,5.6,85,860,9.4,18.4,2,63.7,-4.7,230,1,15,508,0,3040,0,1,1465.3,4,56,32,30.9,31.1,31.8,1465,1,0,5,30,-0.4,2,1.2,1,0.1,12,7.1,2,1081
243.2,0,5.7,-3.1,33,0,13.7,255,0,0,0,6.3,877,10.2,12.5,-4.8,0.8,85,850,10.2,23.5,2,61.3,-4.8,230,1,15,508,0,3040,0,1,1389,4,56,30.3,29.5,29.5,30.1,1388.8,1,0,5,29,-0.5,2,3,1,0.3,4,9.8,2,1082
230.4,0,5.7,-3.9,34,0,13.7,255,0,0,0,6.3,848,10.5,12.5,-3.4,-0.4,85,850,10.5,25.1,2,60.5,-3.5,230,1,15,508,0,3040,0,1,1288,4,57,28,27.2,27.3,27.9,1287.5,1,0,5,27,-0.7,2,4.6,1,0.1,4,9,2,1083
230.4,0,6.1,-6.3,37,0,14.1,255,0,0,0,6.3,811,12.5,12.1,5.3,2.6,85,850,12.5,27.5,2,59.8,5.5,230,1,15,508,0,3040,0,1,1163.3,4,57,25.3,24.5,24.7,25.1,1162.3,1,0,5,24,-0.9,2,6.1,1,0.2,0,5.8,2,1084
268.8,0,6.6,-5.5,40,0,14.1,255,0,0,0,5.5,832,13.7,11.7,15.6,2.6,85,930,13.7,30.6,2,60.2,15.8,230,1,15,508,0,3040,0,1,1319.8,3,57,23,22.1,22.1,22.9,1322.8,1,0,5,22,-0.4,1,0.9,1,0,4,6,2,1085
422.4,0,8,-1.6,41,0,15.3,255,0,0,0,3.9,1188,18,12.1,24.7,13.9,85,1170,18,29.8,2.3,68,24.7,230,1,15,508,0,3040,0,1,1312.3,3,57,21.6,20.5,20.6,21.5,1312,1,0,5,20,-0.3,1,1,1,0,0,5.8,2,1086
742.4,12.5,11.3,1.6,54,0,18,255,0,0,0,3.1,1447,29.7,11.7,55.2,26.3,85,1120,29.7,40.8,2,73,55.2,230,1,15,508,0,3040,0,1,1284.3,3,57,21.3,20.1,20.1,21,1285.3,0,2,5,20,0.1,1,1,1,0.1,0,5.9,2,1087
1113.6,16.4,14.6,-1.6,74,0,20.4,255,0,0,0,3.1,1527,41.8,10.5,76.4,17.3,85,1140,41.8,58.8,2,74.2,76.7,230,1,15,508,0,3040,0,1,1359.3,3,57,22.5,21.5,21.7,22.3,1360.8,0,2,5,21,0.6,1,1,2,0.1,0,3.8,2,1088
1152,14.8,13.6,0,73,0,20,255,0,0,0,3.1,1496,42.6,10.2,62,16.5,85,1220,42.2,59.2,2,73.4,61.9,230,1,15,508,0,3040,0,1,1481.8,3,57,24.5,23.5,23.7,24.4,1483.3,0,2,5,23,0.6,1,1,3,0.1,0,1.9,2,1089
691.2,3.9,8,0,44,0,15.7,255,0,0,0,3.1,1549,25,11.7,5.5,30.4,85,1290,24.6,32.2,2,75,5.3,230,1,15,508,0,3040,0,1,1549.5,3,57,25.8,24.2,24.1,25.6,1550,1,0,5,24,0.1,1,1,3.5,0.1,0,-1.5,2,1090
371.2,0,7.1,0,29,0,14.5,255,0,0,0,4.7,1433,12.5,12.5,-4.2,13.9,85,1300,12.1,19.6,2,73,-4.2,230,1,15,508,0,3040,0,1,1510.3,3,57,25.1,24.1,24.1,24.9,1510.3,1,0,5,24,-0.3,1,1,2.5,-0.1,0,-6.2,2,1091
345.6,0,7.1,1.6,30,0,14.5,255,0,0,0,4.7,1316,10.5,12.5,-4.9,7.1,85,1250,10.5,20.4,2.3,71.1,-4.6,230,1,15,508,0,3040,0,1,1440.3,3,57,23.9,22.7,22.9,23.8,1440,1,0,5,22,-0.3,2,1.1,2,-0.1,4,-1.4,2,1092
332.8,0,7.1,1.6,31,0,14.5,255,0,0,0,4.7,1208,11.7,12.5,-0.8,7.9,85,1210,12.1,21.2,2.3,68.8,-0.6,230,1,15,508,0,3040,0,1,1357.5,3,57,22.5,21.6,21.7,22.4,1357,1,0,5,21,-0.4,2,2.3,2.5,0,8,3.3,2,1093
332.8,0,7.1,0.8,33,0,14.5,255,0,0,0,4.7,1150,12.5,12.5,0.6,6,85,1160,12.5,23.1,2.3,67.6,0.9,230,1,15,508,0,3040,0,1,1254,3,57,20.8,19.8,19.9,20.6,1253.3,1,0,5,19,-0.5,2,3.1,2.5,-0.1,12,-9.3,2,1094
332.8,0,7.1,0,35,0,14.5,255,0,0,0,4.7,1074,13.7,12.5,3.9,4.9,85,1080,13.7,24.7,2.3,66,4,230,1,15,508,0,3040,0,1,1143.8,3,57,19,17.9,18.1,18.9,1143,1,0,5,18,-0.5,2,3.4,2.5,0,8,2.9,2,1095
345.6,0,7.1,2.3,38,0,14.5,255,0,0,0,4.7,1004,14.8,12.5,6,3,85,1020,14.8,27.8,2.3,64.5,6.3,230,1,15,508,0,3040,0,1,1034.3,3,57,17.1,16.1,16.1,17,1033.8,1,0,5,16,-0.4,2,2.4,2.5,0,4,8.6,2,1096
345.6,0,7.1,0.8,41,0,14.5,255,0,0,0,4.7,970,15.2,12.1,7.4,1.5,86,970,15.2,29.8,2.3,63.7,7.3,230,1,15,508,0,3040,0,1,956,3,57,15.8,14.8,14.9,15.6,955.8,1,0,5,15,-0.3,1,1.4,2.5,0.1,0,7.3,2,1097
345.6,0,7.1,-0.8,42,0,14.5,255,0,0,0,4.7,936,15.6,11.7,8.5,1.5,86,930,15.6,31.4,2.3,62.9,8.4,230,1,15,508,0,3040,0,1,903.3,3,57,14.9,14.1,14.1,14.8,903.3,1,0,5,14,-0.2,1,1,1.5,0.1,0,5.6,2,1098
345.6,0,7.1,-1.6,44,0,14.9,255,0,0,0,4.7,901,16,11.7,10.8,0.8,86,900,16,33.3,2,61.7,11.1,230,1,15,508,0,3040,0,1,862.3,3,57,14.3,13.9,14,14.1,862.5,1,0,5,13,-0.1,1,1,0.5,0.1,0,4.3,2,1099
345.6,0,7.1,0,45,0,14.9,255,0,0,0,4.7,879,16.8,11.7,11.7,0.8,86,880,16.8,34.5,2,60.9,12.1,230,1,15,508,0,3040,0,1,825.8,3,57,13.6,12.2,12.1,13.5,825.8,1,0,5,13,-0.1,1,1,0,0.1,0,2.2,2,1100
371.2,0,7.1,0.8,46,0,14.9,255,0,0,0,4.7,854,17.2,11.7,14.6,0.4,86,860,17.2,36.5,2,60.5,15,230,1,15,508,0,3040,0,1,792.5,3,57,13,12.1,12.1,13,792.8,1,0,5,12,-0.1,2,1.2,0,0,0,4.1,2,1101
371.2,0,7.1,-1.6,49,0,14.9,255,0,0,0,4.7,830,18.4,11.7,17.9,0,86,840,18.8,38.8,2,59.8,17.8,230,1,15,508,0,3040,0,1,737.3,3,57,12.1,11.4,11.5,12,737,1,0,5,11,-0.3,2,3.7,0,0.1,8,5.1,2,1102
396.8,0,7.5,-1.6,54,0,15.3,255,0,0,0,4.7,818,21.1,10.9,25.2,1.1,86,830,21.1,43.1,2,59.4,25.7,230,1,15,508,0,3040,0,1,586.3,3,57,9.6,8.8,8.7,9.6,584.5,1,0,5,9,-1.1,2,10.6,0,0.1,0,3,2,1103
396.8,0,7.1,-1.6,55,0,14.9,255,0,0,0,4.7,818,19.9,9.8,19.2,-3,86,810,19.9,44.3,2,59.4,19.7,230,1,15,508,0,3040,0,0,565.8,1,57,5.3,4.5,4.6,5.1,567.5,1,0,5,5,-1,2,8.7,7,0.1,0,3.2,2,1104
384,0,7.1,-1.6,53,0,14.9,255,0,0,0,4.7,802,18.8,10.2,22.1,-2.3,86,770,18.8,42,2,59,22.2,230,1,15,508,0,3040,0,0,473.8,1,57,3.3,2.1,2.1,3.1,472.5,1,0,5,3,-0.3,2,6,0,0.1,0,2.2,2,1105
384,0,6.6,-1.6,54,0,14.9,255,0,0,0,4.7,779,18.4,10.2,14.8,-4.1,86,750,18.8,43.1,2,58.6,15.1,230,1,15,508,0,3040,0,0,259.5,1,57,1.8,0.9,1,1.8,257.8,1,0,5,0,-0.4,2,8.5,0,0.1,0,2,2,1106
307.2,0,6.6,-1.6,51,0,14.5,255,0,0,0,4.7,673,18,10.2,15.1,-2.3,86,650,18,40,2,57,15.3,230,1,15,508,0,3040,0,0,52,1,57,0.5,0,0,0.5,52,1,0,5,0,-0.3,2,8.3,0,0.1,0,2.2,2,1107
281.6,0,6.6,-0.8,53,0,14.1,255,0,0,0,5.5,639,18.4,10.5,16.3,-2.6,86,630,18.4,40.8,2,56.6,16.5,230,1,15,508,0,3040,0,0,0,1,57,0,0,0,0,0,1,0,5,0,0,2,8.2,0,0.1,0,2.2,2,1108
281.6,0,6.6,-0.8,53,0,14.5,255,0,0,0,5.5,637,18.4,10.9,16.6,-2.6,86,630,18.4,41.2,2,56.6,17,230,1,15,508,0,3040,0,0,0,1,57,0,0,0,0,0,1,0,5,0,0,2,23.5,0,0.1,0,2.2,2,1109
294.4,0,6.6,-0.8,53,0,14.1,255,0,0,0,5.5,636,18.4,10.9,15,-2.6,86,630,18.4,41.2,2,56.6,15.2,230,1,15,508,0,3040,0,0,0,1,57,0,0,0,0,0,1,0,5,0,0,2,45.1,0,0,0,2.2,2,1110
281.6,0,6.6,-0.8,52,0,14.5,255,0,0,0,5.5,634,18.4,10.9,15.8,-2.3,86,630,18.4,40.8,2,56.6,15.9,230,1,15,508,0,3040,0,0,0,1,57,0,0,0,0,0,1,0,5,0,0,2,36.9,0,0.1,0,2.2,2,1111
281.6,0,6.6,-0.8,52,0,14.1,255,0,0,0,5.5,634,18.4,11.3,17.7,-2.6,86,630,18.4,40.8,2,56.6,17.7,230,1,15,508,0,3040,0,0,0,1,57,0,0,0,0,0,1,0,5,0,0,2,32.6,0,0.1,0,2.2,2,1112
281.6,0,6.6,-0.8,53,0,14.5,255,0,0,0,5.5,632,18.4,11.3,14.9,-2.3,86,630,18.4,41.2,2,56.6,15.4,230,1,15,508,0,3040,0,0,0,1,57,0,0,0,0,0,1,0,5,0,0,2,37.1,0,0.1,0,2.2,2,1113
281.6,0,6.6,-0.8,52,0,14.1,255,0,0,0,5.5,632,18.4,11.7,15.8,-2.3,86,630,18.4,40.8,2,56.6,15.9,230,1,15,508,0,3040,0,0,0,1,57,0,0,0,0,0,1,0,5,0,0,2,29.1,0,0.1,0,2.2,2,1114
281.6,0,6.1,-0.8,52,0,14.1,255,0,0,0,5.5,634,18,11.7,15.8,-2.3,86,630,18,40.4,2,56.6,16,230,1,15,508,0,3040,0,0,0,1,57,0,0,0,0,0,1,0,5,0,0,2,27.2,0,0.1,0,2.2,2,1115
281.6,0,6.1,-0.8,52,0,14.1,255,0,0,0,5.5,628,18.4,11.7,15,-2.3,86,630,18.4,40.8,2,56.6,15.1,230,1,15,508,0,3040,0,0,0,1,57,0,0,0,0,0,1,0,5,0,0,2,17.2,0,0,0,2.2,2,1116
115.2,0,7.1,0,54,0,14.9,255,0,0,0,4.7,1118,23.8,10.2,26.7,5.3,87,720,23.4,42,2.3,66.8,26.6,230,1,15,508,0,3040,0,1,343.5,1,57,0.1,0,0,0.4,347,1,0,5,0,1.1,1,0.9,0,0,0,2.2,2,1117
371.2,0,7.1,-3.9,48,0,14.9,255,0,0,0,4.7,900,21.9,11.3,36.6,16.5,87,750,21.5,36.9,2,61.7,36.5,230,1,15,508,0,3040,0,1,520,1,57,3.5,2.3,2.4,3.5,523,1,0,5,3,0.4,1,0.9,0,0,4,4.4,2,1118
819.2,13.3,12.2,-2.3,65,0,18.4,255,0,0,0,3.1,1346,35.9,12.5,61.8,22.1,87,780,35.9,52.2,2,70.3,62,230,1,15,508,0,3040,0,1,871.8,1,57,5.9,5,5.1,5.8,877.8,1,0,5,5,1.2,1,0.9,0,0,0,3.8,2,1119
1395.2,17.2,16,0,71,0,21.2,255,0,0,0,3.1,1879,43.8,12.5,72.1,20.6,87,800,43.8,56.9,2,78.9,72,230,1,15,508,0,3040,0,1,1567.5,1,57,10.8,9.9,9.9,10.6,1575.8,1,0,5,10,1.6,1,0.9,12.5,0,0,2.6,2,1120
